id_operacion,fecha_originacion,producto,canal,region,monto_original,plazo_meses,renta,carga_financiera,antiguedad_meses,score,saldo,dias_mora,fecha_default
A001327,2023-06-27,Tarjeta,Digital,Otras,7062787,24,1430481,0.2304,83,910,2270120,27,
A001328,2023-06-03,Consumo,Sucursal,Otras,5108535,60,1349340,0.0723,41,926,2615848,0,
A001329,2023-02-26,Microempresa,Convenio,Valparaíso,2969452,48,420000,0.1635,16,764,876930,0,
A001330,2022-04-09,Tarjeta,Digital,Metropolitana,1671314,24,420000,0.1944,86,846,250294,0,
A001331,2021-04-26,Consumo,Sucursal,Metropolitana,2753479,24,420000,0.3102,24,690,1356621,0,
A001332,2022-05-10,Consumo,Sucursal,Metropolitana,3896714,36,1027517,0.1137,14,891,391432,0,
A001333,2021-04-23,Consumo,Digital,Metropolitana,2502672,48,420000,0.1437,10,796,1120223,0,
A001334,2021-06-27,Tarjeta,Sucursal,Otras,1389393,36,658684,0.0688,46,939,1080380,0,
A001335,2022-06-07,Consumo,Sucursal,Otras,2244847,36,420000,0.1641,44,827,775849,0,
A001336,2021-01-29,Consumo,Digital,Metropolitana,4588530,24,702296,0.3118,20,773,2862710,141,2021-05-29
A001337,2021-07-01,Consumo,Sucursal,Valparaíso,3878782,60,566263,0.1282,17,782,475586,0,
A001338,2021-12-09,Automotriz,Sucursal,Metropolitana,5433692,60,698503,0.1514,58,907,1148235,0,
A001339,2021-09-16,Consumo,Convenio,Biobío,1407098,36,551406,0.083,31,832,1173297,0,
A001340,2022-07-17,Consumo,Sucursal,Metropolitana,2119213,36,420000,0.1683,18,790,349950,30,
A001341,2021-01-11,Consumo,Sucursal,Otras,1164613,18,478326,0.1636,26,824,673764,0,
A001342,2021-09-11,Tarjeta,Sucursal,Valparaíso,6155998,36,788583,0.2522,27,781,1750980,0,
A001343,2022-01-02,Automotriz,Sucursal,Valparaíso,3425631,48,445810,0.174,21,827,1764131,0,
A001344,2021-04-14,Automotriz,Digital,Metropolitana,1694624,36,420000,0.1209,24,735,1355224,228,2021-06-13
A001345,2021-05-23,Tarjeta,Sucursal,Metropolitana,3658760,60,420000,0.162,32,831,1521435,0,
A001346,2021-12-23,Automotriz,Sucursal,Otras,3566744,12,937930,0.3812,24,734,3026566,90,2022-06-21
A001347,2023-04-04,Tarjeta,Sucursal,Metropolitana,2210086,24,456867,0.2209,24,798,802615,31,
A001348,2021-06-06,Consumo,Digital,Metropolitana,3945420,24,724330,0.2709,38,781,1411952,0,
A001349,2023-05-06,Tarjeta,Sucursal,Biobío,2734587,24,420000,0.3237,11,633,566622,0,
A001350,2022-07-07,Consumo,Digital,Biobío,1080669,36,420000,0.0859,34,852,418098,45,
A001351,2021-07-05,Consumo,Sucursal,Metropolitana,3086975,36,993515,0.0996,29,869,616930,0,
A001352,2021-09-20,Tarjeta,Digital,Otras,3226960,36,634507,0.1552,40,819,722829,0,
A001353,2022-02-27,Consumo,Convenio,Metropolitana,1167606,36,613275,0.0588,22,946,272993,43,
A001354,2022-03-06,Consumo,Digital,Metropolitana,4169992,48,693830,0.1406,39,923,2202071,0,
A001355,2021-12-14,Consumo,Sucursal,Biobío,4434861,36,543570,0.2515,36,818,3160832,101,2022-09-10
A001356,2023-03-07,Consumo,Convenio,Otras,1574586,24,652344,0.1188,12,858,462704,0,
A001357,2022-12-04,Microempresa,Convenio,Otras,1519841,18,420000,0.2378,15,810,618515,0,
A001358,2022-01-13,Automotriz,Convenio,Metropolitana,2537727,12,978773,0.2489,57,889,1305087,0,
A001359,2022-12-27,Consumo,Sucursal,Metropolitana,3596578,48,645753,0.1318,37,912,1441377,0,
A001360,2022-12-20,Microempresa,Convenio,Otras,3160985,60,498940,0.1231,31,820,780304,14,
A001361,2021-07-21,Consumo,Digital,Metropolitana,2019056,24,702817,0.1428,43,875,1332454,0,
A001362,2022-02-28,Tarjeta,Digital,Valparaíso,3168237,48,554786,0.1451,45,863,2076912,0,
A001363,2022-03-05,Consumo,Convenio,Biobío,4944663,36,636812,0.2534,16,791,625460,0,
A001364,2021-12-28,Consumo,Convenio,Otras,1678003,18,528140,0.1894,26,847,544299,0,
A001365,2021-06-13,Consumo,Sucursal,Otras,6844935,18,2378166,0.1762,24,950,1154042,0,
A001366,2022-10-08,Tarjeta,Sucursal,Metropolitana,1315599,48,447629,0.0736,31,826,960313,0,
A001367,2021-02-11,Consumo,Sucursal,Otras,2394204,36,803308,0.0944,23,898,745868,0,
A001368,2022-03-06,Automotriz,Sucursal,Metropolitana,3331578,48,420000,0.1975,11,810,1271867,3,
A001369,2022-12-26,Consumo,Convenio,Valparaíso,5182984,24,1044778,0.2354,46,896,2705107,0,
A001370,2021-07-08,Automotriz,Convenio,Metropolitana,4564131,24,634530,0.3202,64,878,3634809,71,
A001371,2021-03-11,Microempresa,Sucursal,Metropolitana,1318315,48,620217,0.0473,37,948,502667,57,
A001372,2023-01-28,Tarjeta,Digital,Metropolitana,7496659,48,1307576,0.1342,20,888,5645053,0,
A001373,2021-06-13,Consumo,Digital,Otras,3228994,24,754632,0.2151,13,831,1998933,0,
A001374,2023-06-15,Tarjeta,Sucursal,Metropolitana,2848592,36,486169,0.1859,47,860,342904,0,
A001375,2021-07-20,Automotriz,Sucursal,Metropolitana,595912,24,420000,0.0663,43,930,404056,0,
A001376,2023-05-29,Consumo,Sucursal,Metropolitana,1240260,24,945924,0.0581,76,950,749176,0,
A001377,2021-11-24,Tarjeta,Sucursal,Metropolitana,1034793,60,539034,0.0363,70,950,576398,0,
A001378,2021-01-19,Consumo,Sucursal,Otras,4318773,60,590423,0.145,17,825,1126965,0,
A001379,2021-08-17,Consumo,Digital,Biobío,5619501,60,625001,0.1717,14,771,1687763,0,
A001380,2022-01-19,Tarjeta,Sucursal,Metropolitana,711842,24,511010,0.064,29,919,373590,0,
A001381,2023-02-24,Microempresa,Sucursal,Otras,4052889,36,1151946,0.108,74,940,2306871,0,
A001382,2021-07-15,Tarjeta,Digital,Metropolitana,1928602,36,457378,0.1269,32,840,600724,0,
A001383,2022-03-07,Tarjeta,Convenio,Metropolitana,1129641,24,420000,0.1194,31,812,891805,0,
A001384,2023-06-22,Consumo,Digital,Metropolitana,2257805,24,479290,0.2381,9,724,989219,0,
A001385,2021-12-15,Tarjeta,Sucursal,Valparaíso,2684118,12,676214,0.3701,62,815,2181256,34,
A001386,2023-06-02,Tarjeta,Convenio,Biobío,7237372,36,908909,0.2523,13,744,5992138,90,2024-05-27
A001387,2023-03-20,Automotriz,Convenio,Metropolitana,4096613,36,816316,0.1692,34,900,726998,0,
A001388,2022-03-25,Tarjeta,Sucursal,Otras,2045618,48,571684,0.0862,23,934,1501970,0,
A001389,2022-10-28,Consumo,Digital,Metropolitana,2186984,36,447294,0.1481,28,825,1777830,0,
A001390,2021-10-29,Microempresa,Sucursal,Biobío,12826453,18,2183235,0.3768,40,869,7792517,48,
A001391,2023-05-30,Tarjeta,Sucursal,Metropolitana,1173685,18,691107,0.1095,24,880,702779,0,
A001392,2022-02-06,Consumo,Convenio,Otras,2888818,36,464965,0.2092,57,789,988947,0,
A001393,2023-04-19,Consumo,Sucursal,Metropolitana,6971000,24,808102,0.4076,16,770,6068637,179,2023-08-17
A001394,2022-01-08,Consumo,Convenio,Biobío,2490715,48,668618,0.0849,26,866,632230,0,
A001395,2021-05-29,Consumo,Digital,Metropolitana,1386791,36,488851,0.0883,18,857,544728,0,
A001396,2022-02-07,Consumo,Sucursal,Biobío,3844488,24,933336,0.1974,27,810,2009888,0,
A001397,2022-10-11,Consumo,Digital,Metropolitana,5957706,36,945258,0.1977,12,799,775642,0,
A001398,2022-01-17,Consumo,Sucursal,Otras,2902185,24,1135951,0.1155,51,950,805487,0,
A001399,2023-04-24,Automotriz,Sucursal,Metropolitana,16684871,24,2834836,0.2945,18,845,9289191,0,
A001400,2022-03-25,Consumo,Digital,Metropolitana,5333202,36,670476,0.2502,30,831,3675956,6,
A001401,2023-04-02,Automotriz,Digital,Metropolitana,5435746,24,732600,0.3323,68,812,3348992,0,
A001402,2021-01-05,Consumo,Sucursal,Metropolitana,3632706,36,531187,0.2256,53,842,551408,0,
A001403,2022-01-09,Consumo,Sucursal,Metropolitana,3673936,36,420000,0.2695,16,741,3087567,0,
A001404,2023-03-01,Automotriz,Digital,Metropolitana,9812352,24,1609664,0.291,9,829,6015255,0,
A001405,2021-01-08,Consumo,Digital,Metropolitana,2200539,36,420000,0.1739,34,819,692188,0,
A001406,2021-12-13,Microempresa,Sucursal,Valparaíso,4721611,36,567994,0.2682,37,801,2593231,0,
A001407,2021-09-27,Consumo,Sucursal,Metropolitana,961070,36,496507,0.061,65,864,331958,0,
A001408,2022-12-07,Automotriz,Convenio,Metropolitana,3307696,36,671433,0.1497,54,853,1768989,63,
A001409,2022-08-14,Consumo,Sucursal,Valparaíso,4135061,24,671675,0.3085,11,661,1650826,0,
A001410,2022-09-28,Tarjeta,Convenio,Otras,5596802,36,1337248,0.1318,16,849,4099792,0,
A001411,2022-01-11,Automotriz,Convenio,Metropolitana,3283843,36,420000,0.2333,9,765,2028062,0,
A001412,2023-06-08,Microempresa,Digital,Valparaíso,2987610,36,578923,0.1695,48,803,399080,0,
A001413,2021-11-26,Tarjeta,Convenio,Metropolitana,10262773,36,1237799,0.2784,17,865,3178962,0,
A001414,2022-12-18,Microempresa,Digital,Otras,4741293,48,586525,0.1839,12,781,898902,0,
A001415,2021-07-08,Consumo,Sucursal,Metropolitana,4681328,60,959613,0.0895,28,950,1223903,80,
A001416,2022-08-10,Consumo,Sucursal,Metropolitana,770607,24,420000,0.093,41,889,102887,0,
A001417,2022-12-24,Tarjeta,Sucursal,Metropolitana,5502267,60,782656,0.1351,34,899,1573741,0,
A001418,2022-05-17,Tarjeta,Convenio,Metropolitana,3272758,48,806677,0.1012,8,769,1734269,0,
A001419,2021-05-30,Consumo,Sucursal,Otras,2791494,36,477823,0.1945,64,822,1634175,0,
A001420,2023-02-02,Consumo,Sucursal,Metropolitana,2022509,18,565488,0.2271,26,831,610767,0,
A001421,2022-05-21,Tarjeta,Digital,Otras,1499450,18,473921,0.2074,37,840,165860,0,
A001422,2023-01-15,Tarjeta,Digital,Metropolitana,4913412,18,990391,0.3095,47,824,1684470,0,
A001423,2021-11-22,Consumo,Sucursal,Metropolitana,6050459,48,791334,0.1869,19,799,908807,0,
A001424,2022-11-05,Consumo,Convenio,Metropolitana,4605847,60,579834,0.1611,23,839,1672287,0,
A001425,2021-03-15,Consumo,Digital,Otras,953550,36,420000,0.0733,19,787,118595,0,
A001426,2023-02-15,Microempresa,Convenio,Otras,2757247,36,420000,0.1972,27,809,1829925,0,
A001427,2022-10-19,Microempresa,Digital,Metropolitana,8630455,48,1188098,0.1735,27,871,1088454,0,
A001428,2022-02-20,Tarjeta,Digital,Otras,1798805,12,627108,0.257,31,744,1239296,90,2022-07-20
A001429,2021-09-14,Consumo,Convenio,Otras,1330926,36,420000,0.0948,41,875,1113522,0,
A001430,2022-05-18,Tarjeta,Convenio,Otras,4683845,48,571409,0.197,34,839,4155461,383,2023-04-13
A001431,2021-07-26,Microempresa,Digital,Valparaíso,4949998,24,606651,0.4047,24,670,3699437,213,2022-02-21
A001432,2022-12-02,Consumo,Sucursal,Valparaíso,2259656,60,548256,0.0743,57,921,942811,41,
A001433,2022-05-03,Consumo,Digital,Metropolitana,1497953,12,552550,0.2656,61,842,927159,0,
A001434,2021-04-03,Microempresa,Convenio,Metropolitana,3410531,24,1890350,0.0847,63,950,1728417,0,
A001435,2021-10-12,Consumo,Digital,Metropolitana,3353078,36,420000,0.2365,48,822,1674745,0,
A001436,2022-09-22,Consumo,Sucursal,Biobío,7769699,48,1393601,0.1397,15,833,4109250,0,
A001437,2022-05-12,Consumo,Digital,Valparaíso,1212048,48,687070,0.0424,29,916,602648,0,
A001438,2022-12-14,Automotriz,Digital,Metropolitana,4226688,60,888014,0.0947,36,898,1864331,0,
A001439,2023-02-09,Consumo,Digital,Otras,9261537,60,1693014,0.0969,14,920,7733158,78,
A001440,2021-05-12,Consumo,Sucursal,Otras,7216358,48,826147,0.1992,38,840,4898396,0,
A001441,2022-03-08,Tarjeta,Digital,Metropolitana,3521659,36,420000,0.2602,17,718,2678731,0,
A001442,2022-06-18,Consumo,Sucursal,Biobío,3941651,48,480467,0.1852,24,817,1874107,0,
A001443,2021-07-24,Microempresa,Sucursal,Valparaíso,4218791,18,525082,0.4822,26,736,981506,0,
A001444,2023-04-19,Consumo,Digital,Otras,3408505,36,420000,0.2499,33,806,1572403,72,
A001445,2022-12-20,Consumo,Sucursal,Valparaíso,4051492,48,585364,0.1717,21,808,969571,0,
A001446,2021-12-17,Consumo,Digital,Otras,2545777,24,420000,0.2756,56,813,1805510,82,
A001447,2022-12-15,Consumo,Sucursal,Metropolitana,4101056,24,676243,0.2812,39,796,3118723,0,
A001448,2022-12-13,Automotriz,Sucursal,Metropolitana,903522,36,420000,0.0698,29,808,334426,0,
A001449,2022-11-26,Tarjeta,Sucursal,Metropolitana,12871407,36,2089861,0.2013,51,879,6614049,0,
A001450,2021-12-30,Consumo,Convenio,Metropolitana,3690870,12,420000,0.8677,20,434,2961317,147,2022-06-28
A001451,2022-02-24,Microempresa,Digital,Biobío,3532660,12,733997,0.4732,30,685,2206470,90,2022-11-21
A001452,2022-10-02,Microempresa,Sucursal,Biobío,12073812,48,1857945,0.1545,49,950,3983018,0,
A001453,2021-05-08,Microempresa,Convenio,Metropolitana,1824270,18,420000,0.2911,24,695,520734,0,
A001454,2021-06-04,Consumo,Digital,Metropolitana,4295849,24,537133,0.363,14,716,1698098,31,
A001455,2022-06-21,Consumo,Digital,Metropolitana,4128258,48,496641,0.1857,49,893,3298098,0,
A001456,2021-02-22,Automotriz,Convenio,Biobío,3996580,48,524337,0.1885,35,793,3373619,0,
A001457,2021-02-24,Consumo,Sucursal,Otras,1383026,48,621250,0.0505,33,855,559006,0,
A001458,2023-03-25,Consumo,Digital,Biobío,4726626,48,929904,0.1218,94,950,2809854,0,
A001459,2021-04-01,Tarjeta,Convenio,Metropolitana,6694293,36,1386062,0.1472,72,950,3278784,0,
A001460,2022-09-16,Tarjeta,Sucursal,Metropolitana,4338566,18,1174123,0.2342,57,877,2809343,0,
A001461,2022-09-23,Tarjeta,Sucursal,Otras,3548776,24,420000,0.3951,13,699,443110,0,
A001462,2022-07-08,Consumo,Digital,Otras,4074113,36,658033,0.2008,49,874,2567759,118,2024-10-25
A001463,2023-06-19,Microempresa,Convenio,Metropolitana,4689752,36,619404,0.2477,22,840,1175745,49,
A001464,2021-08-14,Automotriz,Convenio,Valparaíso,5061795,60,892636,0.113,37,903,2562039,85,
A001465,2021-02-10,Automotriz,Sucursal,Otras,3720409,36,421160,0.2847,18,798,896354,0,
A001466,2023-03-10,Automotriz,Digital,Metropolitana,2897040,24,660819,0.2201,15,764,909580,0,
A001467,2022-12-21,Tarjeta,Convenio,Metropolitana,1037170,36,823356,0.0374,100,950,731898,0,
A001468,2022-02-07,Automotriz,Digital,Metropolitana,6425153,12,778270,0.7737,41,567,4561991,90,2022-04-08
A001469,2022-10-15,Consumo,Sucursal,Metropolitana,3317623,60,878515,0.0739,54,938,1538725,0,
A001470,2022-10-25,Consumo,Digital,Valparaíso,4999156,48,1690407,0.0665,30,907,1512513,0,
A001471,2022-06-13,Automotriz,Convenio,Metropolitana,4403246,24,873798,0.234,20,860,2026160,0,
A001472,2021-08-16,Consumo,Digital,Metropolitana,1889154,36,795993,0.0763,64,861,538207,0,
A001473,2021-06-04,Tarjeta,Digital,Otras,1163296,48,466576,0.0627,9,801,855623,0,
A001474,2022-05-24,Consumo,Digital,Metropolitana,3992874,60,983801,0.0735,27,849,624781,0,
A001475,2022-02-18,Consumo,Digital,Valparaíso,2813345,60,420000,0.131,49,835,509049,0,
A001476,2022-03-05,Tarjeta,Sucursal,Otras,8988603,36,1033163,0.2917,14,767,6967093,0,
A001477,2022-07-23,Tarjeta,Sucursal,Metropolitana,3384322,36,420000,0.2465,24,790,698164,0,
A001478,2021-10-08,Microempresa,Sucursal,Biobío,2413766,36,420000,0.1881,58,906,1710111,0,
A001479,2023-04-17,Tarjeta,Sucursal,Otras,1277009,36,579347,0.0716,90,888,327403,0,
A001480,2022-02-02,Tarjeta,Sucursal,Biobío,4143025,48,599695,0.1741,9,781,1312579,0,
A001481,2022-11-15,Automotriz,Sucursal,Otras,3401486,24,420000,0.3696,27,758,3219952,114,2023-10-11
A001482,2022-10-08,Tarjeta,Digital,Metropolitana,3064667,60,420000,0.1353,22,777,1296859,73,
A001483,2022-09-01,Consumo,Sucursal,Valparaíso,1836229,48,538138,0.0857,68,950,893889,0,
A001484,2023-04-24,Automotriz,Digital,Metropolitana,2790338,36,420000,0.2188,51,821,886837,61,
A001485,2021-07-11,Tarjeta,Digital,Biobío,985943,18,736698,0.0881,56,876,710311,36,
A001486,2021-02-14,Consumo,Digital,Metropolitana,1076313,48,709319,0.0365,24,891,571539,87,
A001487,2023-03-02,Consumo,Sucursal,Biobío,4935030,24,608080,0.4075,48,788,1371622,0,
A001488,2022-06-24,Consumo,Digital,Biobío,3757129,12,420000,0.8377,28,500,3615735,90,2022-10-22
A001489,2022-01-28,Consumo,Digital,Valparaíso,1918354,36,467496,0.133,44,885,769759,0,
A001490,2021-10-02,Consumo,Digital,Metropolitana,4033625,18,668125,0.3773,50,762,1770643,0,
A001491,2022-12-06,Automotriz,Convenio,Otras,3572973,24,497105,0.347,11,761,1642280,0,
A001492,2021-08-23,Microempresa,Digital,Metropolitana,3293385,36,420000,0.2386,111,828,1361026,0,
A001493,2021-12-04,Consumo,Convenio,Metropolitana,7756084,48,1002896,0.192,20,842,1855586,43,
A001494,2022-06-05,Consumo,Sucursal,Valparaíso,2774263,18,796916,0.2107,25,875,1448260,0,
A001495,2023-02-28,Consumo,Digital,Otras,2357829,18,420000,0.3583,32,670,537824,0,
A001496,2021-06-02,Consumo,Digital,Metropolitana,4345862,36,535761,0.2523,24,762,791914,0,
A001497,2022-07-30,Tarjeta,Sucursal,Otras,11250056,36,1707789,0.2058,39,893,2474088,0,
A001498,2023-01-14,Consumo,Sucursal,Valparaíso,1938839,36,712034,0.0851,9,858,1590787,0,
A001499,2021-07-11,Microempresa,Digital,Biobío,2438918,48,509905,0.1192,24,851,1663573,0,
A001500,2021-12-28,Tarjeta,Convenio,Valparaíso,1419869,60,420000,0.062,39,844,903464,0,
A001501,2021-04-19,Consumo,Digital,Metropolitana,9920529,60,1148169,0.1696,23,897,8190210,0,
A001502,2022-05-26,Consumo,Convenio,Biobío,2621275,24,500883,0.2313,51,808,2063277,0,
A001503,2021-12-17,Tarjeta,Sucursal,Metropolitana,1686268,60,1234020,0.0274,14,911,629694,0,
A001504,2021-10-24,Consumo,Digital,Metropolitana,1736668,18,910330,0.12,19,800,504477,0,
A001505,2021-12-02,Consumo,Digital,Biobío,1684779,18,452292,0.2373,29,834,427907,0,
A001506,2021-12-16,Consumo,Convenio,Metropolitana,5112773,36,1299609,0.1163,54,950,554527,0,
A001507,2023-01-10,Consumo,Digital,Metropolitana,3604239,12,420000,0.8388,56,662,2931085,90,2023-10-07
A001508,2021-07-20,Consumo,Digital,Otras,10129554,36,1679706,0.1969,46,913,9879438,265,2022-01-16
A001509,2021-02-10,Tarjeta,Digital,Biobío,2554689,48,420000,0.1404,19,790,2175680,130,2021-05-11
A001510,2023-06-17,Consumo,Sucursal,Biobío,3772079,36,1179313,0.1074,55,929,1479025,0,
A001511,2021-11-10,Automotriz,Sucursal,Metropolitana,5604096,24,665368,0.4014,36,803,3131941,90,2023-04-04
A001512,2021-07-27,Tarjeta,Digital,Valparaíso,3353850,24,449390,0.3614,18,694,2393061,134,2022-01-23
A001513,2021-11-07,Microempresa,Digital,Valparaíso,4833835,36,728783,0.2142,18,768,3768338,0,
A001514,2021-08-18,Tarjeta,Digital,Biobío,5571661,24,863755,0.3025,5,713,4083609,0,
A001515,2021-02-12,Tarjeta,Digital,Otras,2091713,60,420000,0.0935,16,788,1481268,87,
A001516,2023-03-31,Microempresa,Sucursal,Biobío,9660102,12,1241994,0.7688,19,650,6432349,0,
A001517,2021-08-01,Automotriz,Sucursal,Metropolitana,10728084,18,1331034,0.4927,13,761,6419115,32,
A001518,2021-04-19,Tarjeta,Sucursal,Otras,4857918,36,900742,0.1812,7,817,2126365,0,
A001519,2022-02-18,Tarjeta,Digital,Otras,2853026,36,420000,0.2044,16,727,1163125,0,
A001520,2023-01-24,Microempresa,Sucursal,Valparaíso,880736,18,459760,0.1195,22,792,102273,0,
A001521,2021-08-16,Consumo,Sucursal,Metropolitana,3307651,48,636941,0.1215,31,895,2357910,0,
A001522,2022-03-19,Tarjeta,Digital,Otras,1184320,36,461423,0.076,21,802,945965,190,2022-06-17
A001523,2021-01-16,Tarjeta,Digital,Valparaíso,2426677,12,420000,0.5613,62,668,1663682,0,
A001524,2023-05-28,Consumo,Digital,Metropolitana,3240591,24,474317,0.3275,24,747,2273268,0,
A001525,2022-11-09,Automotriz,Convenio,Otras,1553007,24,427351,0.172,28,866,314774,0,
A001526,2021-04-15,Microempresa,Sucursal,Metropolitana,3595111,18,484962,0.4998,15,645,3323166,128,2022-02-09
A001527,2021-08-29,Consumo,Digital,Otras,1951037,36,420000,0.1485,38,790,1221668,44,
A001528,2023-06-22,Consumo,Sucursal,Biobío,5404837,48,859753,0.157,17,820,3152337,0,
A001529,2021-04-03,Tarjeta,Sucursal,Otras,4806414,48,872938,0.1329,42,895,809903,0,
A001530,2021-07-03,Consumo,Convenio,Otras,5642740,48,736246,0.1709,19,804,3858081,0,
A001531,2022-12-07,Automotriz,Digital,Metropolitana,3847340,36,890420,0.1331,12,806,1621293,0,
A001532,2023-03-01,Tarjeta,Digital,Metropolitana,1433336,48,482663,0.0726,7,813,787693,0,
A001533,2021-07-05,Consumo,Sucursal,Otras,9579381,24,1117356,0.4212,93,877,3724167,0,
A001534,2021-12-04,Consumo,Sucursal,Metropolitana,1136417,36,576378,0.0643,16,871,687444,153,2022-08-31
A001535,2022-09-01,Consumo,Digital,Biobío,4527489,60,506418,0.1801,30,776,654820,0,
A001536,2023-04-15,Consumo,Digital,Valparaíso,3371812,36,552153,0.1999,23,762,2065685,0,
A001537,2021-10-28,Tarjeta,Digital,Metropolitana,2702394,36,570616,0.158,31,829,1473489,0,
A001538,2022-12-30,Automotriz,Digital,Metropolitana,2723520,24,1198162,0.1126,14,870,1188970,0,
A001539,2022-03-04,Automotriz,Digital,Metropolitana,1794471,36,425675,0.1328,19,800,1274127,0,
A001540,2021-04-12,Consumo,Sucursal,Metropolitana,3460824,48,672344,0.1262,39,870,744125,0,
A001541,2022-08-23,Automotriz,Convenio,Otras,13527237,48,1978964,0.1692,4,803,8601874,0,
A001542,2021-03-12,Consumo,Sucursal,Valparaíso,1886097,12,712400,0.2351,36,829,947060,0,
A001543,2021-06-12,Consumo,Digital,Biobío,5454569,24,918829,0.2788,65,863,2322262,0,
A001544,2021-02-27,Tarjeta,Convenio,Valparaíso,1962512,24,1082907,0.092,52,884,767585,0,
A001545,2022-08-25,Consumo,Sucursal,Valparaíso,4792583,48,551486,0.2044,14,781,4072149,90,2023-01-22
A001546,2023-05-20,Tarjeta,Digital,Metropolitana,6365929,36,1286557,0.1468,65,879,3538744,0,
A001547,2023-03-23,Consumo,Sucursal,Metropolitana,4080192,24,1104278,0.1868,75,950,2109303,0,
A001548,2021-08-09,Microempresa,Sucursal,Metropolitana,5229246,36,675295,0.2524,6,825,979458,0,
A001549,2022-09-25,Consumo,Digital,Metropolitana,1268966,60,420000,0.0599,61,941,467764,0,
A001550,2021-05-21,Tarjeta,Convenio,Metropolitana,639569,48,420000,0.0349,46,890,221241,0,
A001551,2022-02-14,Consumo,Sucursal,Otras,2807807,48,420000,0.1548,45,792,1369913,0,
A001552,2022-09-26,Consumo,Digital,Biobío,6461855,48,913997,0.1609,59,946,5379110,86,
A001553,2021-08-10,Automotriz,Sucursal,Biobío,3811034,60,931595,0.0738,16,868,2110232,90,2021-11-08
A001554,2021-08-27,Automotriz,Convenio,Metropolitana,6657978,48,880260,0.1716,18,921,5397033,0,
A001555,2023-06-02,Automotriz,Digital,Valparaíso,3611207,36,420000,0.267,33,706,1088843,0,
A001556,2022-08-10,Automotriz,Sucursal,Biobío,941498,48,420000,0.0521,9,858,393971,21,
A001557,2022-05-05,Consumo,Sucursal,Otras,2501644,36,760545,0.1024,9,822,684229,0,
A001558,2021-07-18,Consumo,Sucursal,Otras,1695167,48,420000,0.0929,21,842,364992,45,
A001559,2021-06-29,Automotriz,Sucursal,Metropolitana,1923363,24,420000,0.2142,35,809,1016296,78,
A001560,2022-11-18,Consumo,Sucursal,Metropolitana,4077810,60,1125470,0.067,27,889,3184336,42,
A001561,2021-02-28,Consumo,Sucursal,Otras,8382288,18,1473777,0.3368,15,766,6429706,0,
A001562,2023-05-11,Consumo,Digital,Valparaíso,8284863,12,1187331,0.6798,45,652,5081260,0,
A001563,2023-03-30,Consumo,Convenio,Biobío,2675717,24,1132901,0.1161,15,853,1380856,40,
A001564,2022-08-13,Tarjeta,Digital,Otras,2250359,24,480483,0.2219,36,746,1488032,0,
A001565,2021-01-28,Automotriz,Sucursal,Metropolitana,2957887,18,495919,0.3573,15,790,2186255,0,
A001566,2021-03-15,Tarjeta,Sucursal,Metropolitana,2606774,24,649652,0.1778,27,823,2187486,0,
A001567,2022-02-17,Automotriz,Convenio,Metropolitana,4243821,12,533708,0.754,46,644,441666,0,
A001568,2023-03-21,Automotriz,Sucursal,Biobío,3941412,36,771632,0.1691,5,778,3607573,90,2023-12-16
A001569,2023-03-03,Tarjeta,Convenio,Biobío,6395513,24,1154749,0.2685,35,796,1227085,0,
A001570,2022-06-16,Automotriz,Convenio,Otras,6723950,24,814467,0.3922,54,808,5149791,0,
A001571,2022-06-01,Tarjeta,Convenio,Biobío,1944623,24,1107055,0.0832,8,950,477944,0,
A001572,2022-11-03,Microempresa,Digital,Metropolitana,3201289,48,754673,0.104,25,856,832420,0,
A001573,2022-05-03,Consumo,Sucursal,Metropolitana,4037178,24,1359514,0.1393,40,950,3411158,0,
A001574,2022-06-22,Consumo,Digital,Metropolitana,798331,24,420000,0.0901,39,909,564763,0,
A001575,2021-11-18,Tarjeta,Convenio,Metropolitana,4364914,24,688022,0.2946,71,829,2785064,140,2022-11-13
A001576,2022-04-29,Tarjeta,Convenio,Metropolitana,8590306,36,1713293,0.1531,12,940,5129520,0,
A001577,2022-03-20,Consumo,Convenio,Metropolitana,1264713,24,420000,0.1455,32,794,965754,293,2022-06-18
A001578,2021-04-25,Consumo,Digital,Valparaíso,1340995,48,599576,0.0522,23,895,295740,0,
A001579,2023-01-03,Tarjeta,Digital,Valparaíso,1257023,60,420000,0.0583,38,856,867946,0,
A001580,2022-03-06,Tarjeta,Convenio,Otras,2188701,24,628589,0.1623,12,778,845580,0,
A001581,2023-01-22,Tarjeta,Sucursal,Otras,595713,48,467386,0.0294,9,838,283801,0,
A001582,2021-11-02,Microempresa,Digital,Metropolitana,2845639,24,745063,0.1787,63,883,1447533,0,
A001583,2021-04-23,Automotriz,Convenio,Metropolitana,3491622,36,420000,0.2534,4,713,3299728,90,2022-07-17
A001584,2021-06-10,Tarjeta,Digital,Metropolitana,2364929,24,585923,0.2001,49,873,1401319,82,
A001585,2023-01-02,Tarjeta,Sucursal,Metropolitana,5301172,48,799223,0.1508,23,874,3210367,61,
A001586,2023-04-18,Consumo,Digital,Otras,7624549,24,1236059,0.297,25,800,5448975,0,
A001587,2022-11-18,Tarjeta,Digital,Biobío,4629101,24,960451,0.2447,45,790,991453,0,
A001588,2022-09-09,Consumo,Convenio,Metropolitana,622945,36,439487,0.0449,37,918,270253,0,
